id,salary_cents,bonus_cents,hours_per_week,age
4078,412873,9261,52,39
4079,341216,64374,51,57
4080,138122,72694,52,40
4081,477823,85620,37,36
4082,371566,69764,45,51
4083,74322,23750,32,62
4084,112457,58608,38,60
4085,129273,13327,20,40
4086,275872,74347,41,44
4087,312888,98322,43,64
4088,411816,91203,30,27
4089,200941,62811,36,46
4090,257094,68017,35,29
4091,343687,74342,28,42
4092,142851,18575,42,65
4093,168131,40419,55,38
4094,107633,71938,54,54
4095,485249,63779,24,37
4096,317298,38132,35,42
4097,433253,83746,20,65
4098,437642,4634,55,24
4099,195342,79564,49,52
4100,119971,79441,26,65
4101,389866,1031,49,43
4102,286127,23814,59,35
4103,368013,38517,50,50
4104,178323,55594,50,25
4105,252206,47491,40,40
4106,56106,56946,26,35
4107,120892,26925,49,61
4108,274486,66387,31,39
4109,70937,19800,25,23
4110,442163,51881,53,58
4111,114937,24811,39,38
4112,130517,8013,37,59
4113,314691,60625,28,53
4114,77122,58958,22,63
4115,271132,90207,23,50
4116,286485,43022,53,24
4117,368647,60365,47,68
4118,163936,72715,29,29
4119,178559,15890,35,18
4120,365754,94809,36,18
4121,453330,6786,20,49
4122,364234,41355,25,27
4123,165781,50855,34,52
4124,217818,90934,56,50
4125,350110,14469,39,56
4126,77186,28326,31,59
4127,90885,39656,20,21
4128,144946,72880,35,31
4129,399746,86995,58,48
4130,90047,47390,31,30
4131,308601,60236,35,52
4132,345795,50085,22,40
4133,311048,81070,28,49
4134,248263,85115,59,25
4135,225222,25069,31,57
4136,425852,284,37,25
4137,190226,47703,57,32
4138,85048,50311,29,52
4139,71317,45974,40,28
4140,209769,78571,52,35
4141,461092,90663,36,23
4142,425270,56411,55,38
4143,269296,42925,56,35
4144,91290,88668,57,53
4145,260875,1997,22,43
4146,138863,2522,22,27
4147,215941,82311,36,64
4148,433841,86075,34,46
4149,455151,24723,53,41
4150,355971,44832,51,18
4151,481586,9970,22,42
4152,338821,95528,44,45
4153,429687,63953,43,30
4154,493836,57489,57,36
4155,464073,28105,32,56
4156,362383,21161,24,32
4157,345806,88283,49,51
4158,65720,41117,23,57
4159,94646,5581,45,43
4160,298697,33715,47,68
4161,202076,94408,57,38
4162,235770,13664,35,66
4163,402784,89839,23,30
4164,322354,40309,42,35
4165,439843,22835,28,36
4166,462141,29918,41,59
4167,157171,37277,45,67
4168,72966,62405,41,48
4169,302533,47382,42,69
4170,107211,40740,55,51
4171,465464,27823,46,47
4172,402340,48385,50,49
4173,293660,21305,49,24
4174,390890,57561,46,19
4175,326492,36354,54,19
4176,435140,50878,52,22
4177,77323,19554,55,27
4178,241915,79004,24,18
4179,181778,36283,29,68
4180,487955,18697,45,46
4181,108068,69904,34,49
4182,303397,6565,47,33
4183,102415,44228,51,45
4184,152091,24039,23,59
4185,328353,69660,57,40
4186,379057,70638,47,32
4187,102187,98205,58,34
4188,228903,25908,32,44
4189,359689,55422,59,36
4190,357042,17615,21,26
4191,419568,26363,56,54
4192,362500,86850,51,23
4193,487665,41527,53,23
4194,342739,8909,41,19
4195,465013,40681,57,20
4196,424769,13879,46,41
4197,419585,68252,38,23
4198,314608,28174,33,42
4199,452901,19825,42,66
4200,167665,36077,34,64
4201,418195,52366,37,27
4202,209366,49664,43,52
4203,427929,18186,33,60
4204,426538,23437,37,62
4205,402574,31671,41,37
4206,381983,7317,32,49
4207,135178,70926,44,42
4208,321126,48075,52,52
4209,235877,60280,39,31
4210,97872,8529,46,67
4211,487390,12501,45,48
4212,317441,1403,28,45
4213,410524,63382,55,23
4214,422624,27150,55,31
4215,108720,66687,25,30
4216,177770,90768,24,52
4217,477842,86376,33,51
4218,420552,46775,22,63
4219,228745,43818,48,41
4220,406764,67384,28,33
4221,458908,46410,30,66
4222,59976,16797,38,40
4223,341555,62449,41,51
4224,161256,17358,24,38
4225,220130,48355,54,21
4226,187903,24987,20,50
4227,249012,76314,21,42
4228,213130,25686,34,48
4229,191848,43164,26,54
4230,63660,99458,53,29
4231,102404,51635,36,56
4232,223225,61377,23,31
4233,444565,16645,45,28
4234,192326,3679,41,61
4235,429396,14858,58,33
4236,91167,53400,28,25
4237,318189,39194,49,69
4238,131101,19013,50,37
4239,145554,45005,26,29
4240,397385,95415,58,53
4241,307781,74520,47,59
4242,335599,75413,31,59
4243,353933,55298,41,37
4244,300790,53695,55,29
4245,369831,62805,28,55
4246,334358,23715,30,30
4247,373238,43875,23,58
4248,97710,79504,42,39
4249,195546,98342,24,68
4250,176435,93608,49,58
4251,238761,61489,29,66
4252,62719,98516,40,33
4253,165918,18837,36,64
4254,100319,55371,46,61
4255,406837,8160,56,54
4256,458588,11572,41,40
4257,117915,79950,44,69
4258,169476,56441,41,24
4259,197206,13712,34,25
4260,344376,29515,43,51
4261,79585,39911,26,63
4262,245225,98354,53,63
4263,207368,18604,31,25
4264,484973,18011,36,34
4265,321063,32376,28,44
4266,155567,8712,24,18
4267,499317,2694,30,55
4268,336917,10080,59,42
4269,225725,91358,56,55
4270,477346,44291,54,30
4271,472764,36613,36,41
4272,136144,61545,24,23
4273,333067,52605,45,69
4274,252425,28758,25,36
4275,266197,31155,21,54
4276,353011,39327,23,20
4277,253753,51380,52,66
4278,235053,56127,35,32
4279,103491,52307,34,67
4280,272715,59167,46,26
4281,464194,89076,25,39
4282,300252,21268,49,42
4283,280370,15039,33,47
4284,487183,77063,30,28
4285,87767,7315,29,69
4286,353783,57868,27,57
4287,440578,5713,51,23
4288,384754,56782,27,55
4289,277345,68093,43,34
4290,99796,32645,50,26
4291,416920,24888,22,23
4292,335800,90038,20,21
4293,493805,46236,36,51
4294,240615,16955,50,53
4295,143096,60719,45,36
4296,452304,60518,33,68
4297,399704,75419,43,69
4298,73233,35421,24,54
4299,81797,50535,23,68
4300,251993,77184,20,69
4301,231119,8037,58,54
4302,194975,51638,59,36
4303,338475,87075,26,21
4304,197864,30391,47,56
4305,332311,32363,55,43
4306,289243,42056,47,42
4307,485633,85739,57,36
4308,404196,28668,41,59
4309,454199,75212,57,68
4310,260177,82003,33,60
4311,249686,98958,36,19
4312,154618,19179,30,46
4313,458336,37515,49,43
4314,103952,4328,31,25
4315,389390,99927,31,36
4316,389893,40905,39,43
4317,363182,50408,51,50
4318,159814,96909,42,18
4319,111437,78166,26,27
4320,202809,92593,42,46
4321,211165,65777,36,28
4322,320309,95068,31,41
4323,219303,31072,45,31
4324,305684,32793,49,48
4325,322500,74271,31,49
4326,470549,31827,37,33
4327,326810,18780,54,63
4328,335647,20247,43,56
4329,63603,89833,26,19
4330,94435,69546,46,36
4331,419437,1275,58,68
4332,161407,99517,24,24
4333,222784,67823,53,41
4334,475013,23550,56,59
4335,284943,62945,32,46
4336,367249,13038,44,66
4337,442468,18640,22,66
4338,375002,81165,35,69
4339,307711,52826,58,27
4340,275046,85681,50,50
4341,365507,10177,20,64
4342,113678,81074,54,43
4343,229747,55334,23,47
4344,212771,55217,21,54
4345,178132,6587,28,63
4346,104488,93214,30,57
4347,428562,11711,20,53
4348,254546,14845,55,40
4349,65211,85478,34,39
4350,74644,44152,26,53
4351,80630,30228,20,46
4352,284482,49850,37,29
4353,58339,26993,25,62
4354,242786,53853,37,38
4355,54354,9806,58,20
4356,446201,15003,37,50
4357,240654,7373,37,66
4358,385636,73261,25,31
4359,407652,51812,35,41
4360,280390,11101,58,66
4361,222624,61664,50,26
4362,407392,27204,27,34
4363,446269,59171,24,22
4364,109759,80613,38,41
4365,228471,99639,24,67
4366,366178,61164,30,32
4367,449126,23148,50,65
4368,439298,44394,46,67
4369,371587,15056,39,45
4370,120421,5167,32,61
4371,57810,8404,42,54
4372,273406,36581,20,56
4373,61066,6305,20,18
4374,421566,90721,54,57
4375,85222,45143,28,33
4376,271955,34992,57,18
4377,117108,48969,51,54
4378,199409,87939,29,60
4379,427457,32987,24,26
4380,110211,86841,34,29
4381,432782,82234,46,54
4382,224389,11059,21,31
4383,302333,54769,39,50
4384,396310,50631,29,63
4385,129733,52006,47,24
4386,408665,99778,43,21
4387,264138,39728,39,32
4388,344525,73892,30,25
4389,208104,51256,21,37
4390,102820,78139,33,43
4391,345119,77396,51,32
4392,305221,95017,59,61
4393,84483,28912,30,62
4394,101566,15821,59,34
4395,464639,47514,42,32
4396,285370,2331,30,28
4397,66500,15022,32,42
4398,231652,42179,42,23
4399,115827,27809,54,44
4400,307831,15052,57,52
4401,226990,28678,52,66
4402,151006,52673,50,64
4403,269799,89608,33,31
4404,363589,77171,49,20
4405,289368,4528,24,57
4406,282845,30433,29,46
4407,103033,23415,53,48
4408,334095,93740,31,55
4409,401512,98264,47,61
4410,431848,41120,58,61
4411,471879,13270,50,34
4412,162272,58088,48,32
4413,210458,62254,40,32
4414,376569,22593,48,56
4415,190738,66083,37,56
4416,416179,43270,49,64
4417,385208,20979,45,44
4418,276980,14755,45,28
4419,145638,82653,51,38
4420,480182,98409,53,27
4421,200987,22508,26,69
4422,172108,71026,25,55
4423,301874,32509,58,40
4424,130284,27674,45,38
4425,445329,1358,29,35
4426,314781,97740,43,47
4427,485823,95360,40,42
4428,206369,70401,50,38
4429,251567,64014,51,30
4430,353287,30799,39,52
4431,246841,85091,37,29
4432,237492,66864,33,38
4433,326252,49793,32,43
4434,253726,80198,20,33
4435,262608,12161,38,59
4436,455633,57803,39,30
4437,385286,46892,22,62
4438,353361,5509,33,31
4439,65806,94532,46,40
4440,184117,88852,36,62
4441,355904,2390,54,27
4442,448730,66533,49,67
4443,135106,49195,59,20
4444,113110,75370,42,63
4445,135983,32580,25,36
4446,106586,64274,27,46
4447,313716,77877,39,53
4448,486864,18040,31,51
4449,97371,81953,20,50
4450,233585,66358,52,50
4451,171229,19679,57,57
4452,157687,17568,40,43
4453,80727,63044,51,67
4454,193080,40609,30,40
4455,131435,51892,47,65
4456,89170,53361,58,36
4457,257714,87317,46,31
4458,189619,17996,54,35
4459,88597,50112,35,39
4460,350582,89662,53,35
4461,119611,26481,25,49
4462,82583,82935,28,47
4463,229044,6570,42,46
4464,172174,38785,34,25
4465,332607,16506,37,21
4466,85980,21145,56,47
4467,394015,16407,24,64
4468,124745,13858,25,30
4469,265947,6071,35,51
4470,128127,83634,22,64
4471,53323,54373,43,30
4472,342189,64204,59,57
4473,360487,41368,21,37
4474,80985,3160,35,34
4475,265056,98832,40,57
4476,144429,41922,37,46
4477,205532,17951,59,62
4478,133814,84695,21,20
4479,411778,29932,52,58
4480,465453,80219,38,68
4481,495621,11700,24,20
4482,420025,26420,49,56
4483,184136,99696,21,42
4484,389889,41319,55,43
4485,427885,6622,43,44
4486,358254,32980,53,33
4487,474249,38647,29,63
4488,436591,27178,48,57
4489,393389,89032,58,48
4490,127219,40795,43,56
4491,187574,1582,27,58
4492,365488,28947,39,48
4493,313960,82132,34,47
4494,376081,63862,54,37
4495,499041,15626,30,27
4496,432570,83506,54,55
4497,300208,70106,51,53
4498,482924,39314,57,69
4499,419975,96886,34,55
4500,298248,41476,46,44
4501,343087,11474,38,27
4502,250947,73470,38,45
4503,351737,46908,36,38
4504,199808,83838,59,44
4505,52114,57819,51,46
4506,316861,63934,45,26
4507,468334,25674,53,20
4508,354927,56655,40,47
4509,307578,85365,34,39
4510,199982,75792,41,35
4511,73559,60315,54,54
4512,352290,74868,46,21
4513,461632,54356,55,34
4514,333417,21021,26,42
4515,69738,41125,43,20
4516,223625,70889,37,18
4517,398735,14593,42,63
4518,330794,18969,35,19
4519,87447,48913,23,41
4520,183484,83790,27,31
4521,69168,93171,40,67
4522,107438,41645,47,40
4523,177660,71308,30,62
4524,268603,5604,36,48
4525,420180,20649,26,40
4526,491333,46364,49,47
4527,396213,82808,28,30
4528,415744,47481,58,49
4529,201973,13216,33,36
4530,377113,60805,31,31
4531,185235,87993,39,41
4532,392168,62889,26,66
4533,72908,72180,23,60
4534,206794,1283,27,62
4535,242269,44370,36,57
4536,307046,22329,31,68
4537,119118,84179,43,50
4538,283268,91854,36,34
4539,125861,91971,49,47
4540,94350,18133,26,22
4541,138939,84653,53,37
4542,472739,25256,48,49
4543,261495,65848,21,45
4544,397768,76265,52,39
4545,374286,99702,55,31
4546,301462,52517,44,48
4547,163734,73387,45,61
4548,269208,47353,58,27
4549,250761,40859,36,62
4550,337410,11030,29,58
4551,207878,70053,33,35
4552,428420,19107,45,38
4553,432029,32979,28,31
4554,265178,12996,44,53
4555,381503,32073,27,50
4556,118955,30984,38,52
4557,273802,85475,58,42
4558,469599,87582,46,37
4559,327453,43668,27,19
4560,285859,51329,31,28
4561,182477,93944,22,19
4562,294606,85344,56,52
4563,138089,38103,23,58
4564,401174,19804,54,29
4565,401362,16286,48,46
4566,82580,79643,32,31
4567,200959,19693,46,59
4568,408665,61874,38,26
4569,81042,99293,58,23
4570,160853,56027,59,31
4571,229487,75886,27,32
4572,278478,36708,22,19
4573,100737,38567,47,47
4574,316204,58412,34,19
4575,374940,94845,21,24
4576,414970,23445,36,65
4577,115433,33046,31,54
4578,246903,79226,21,34
4579,387407,26769,59,20
4580,399722,29347,37,44
4581,474994,730,31,59
4582,176862,57234,39,19
4583,407196,62341,36,25
4584,175629,15961,28,49
4585,247399,75914,30,30
4586,347232,46030,49,52
4587,52518,25455,27,49
4588,414559,51773,41,49
4589,370487,59906,29,20
4590,329632,34475,26,20
4591,82214,16856,56,37
4592,281992,59633,42,25
4593,221330,96893,20,61
4594,217539,19081,33,42
4595,442117,42857,21,21
4596,422992,76305,44,57
4597,294739,20534,34,58
4598,289475,21302,53,65
4599,173185,39662,57,67
4600,289758,66483,28,48
4601,485811,37364,35,23
4602,426865,85067,36,36
4603,152234,85847,45,61
4604,468255,47752,29,63
4605,182849,75252,22,24
4606,264720,49483,54,24
4607,408983,29313,49,19
4608,155751,32634,49,69
4609,154834,5944,52,66
4610,393642,76264,27,62
4611,483383,28171,54,36
4612,166884,44396,23,20
4613,87468,47886,49,64
4614,127266,95914,24,69
4615,325270,72830,47,54
4616,283884,51003,33,65
4617,450870,13617,35,34
4618,264314,14735,45,38
4619,492310,85994,28,44
4620,459347,41250,47,40
4621,86469,79947,40,68
4622,301505,61347,55,30
4623,178813,17737,23,39
4624,89874,45330,26,30
4625,98122,4330,22,43
4626,252524,65243,29,65
4627,495084,12557,58,29
4628,248361,64682,53,47
4629,103521,69893,23,67
4630,72629,89072,44,34
4631,60150,70209,47,62
4632,477532,89075,33,29
4633,276548,61475,30,64
4634,434201,58214,42,44
4635,320437,25492,41,37
4636,94398,13571,30,32
4637,186317,6938,25,50
4638,95185,29399,58,32
4639,195648,90318,50,25
4640,336456,25028,31,69
4641,290849,12614,22,41
4642,133426,9358,29,33
4643,87787,95640,52,52
4644,99441,94155,34,60
4645,91180,96647,29,61
4646,262436,30712,27,47
4647,414424,33150,42,44
4648,454479,43467,52,57
4649,130218,37557,53,33
4650,265746,9101,39,27
4651,467774,80523,57,26
4652,123415,18402,21,55
4653,237321,74030,32,67
4654,74688,36973,57,26
4655,281699,41334,49,29
4656,323919,93355,58,59
4657,452703,35214,50,67
4658,354556,76408,25,36
4659,182199,24293,24,54
4660,159896,82064,45,58
4661,379358,73432,53,53
4662,230799,80930,50,57
4663,411899,15633,52,53
4664,299404,28368,21,53
4665,294445,54683,22,43
4666,192369,57981,29,20
4667,498863,90025,44,36
4668,300213,3455,24,53
4669,113011,44245,26,64
4670,104689,91400,22,66
4671,161172,85625,23,23
4672,146404,95465,34,36
4673,93340,19980,51,48
4674,238048,98578,37,21
4675,100607,23980,39,62
4676,466882,23877,43,51
4677,454048,89511,52,42
4678,235650,4250,37,37
4679,284422,1428,22,51
4680,358852,47594,30,29
4681,272938,52806,35,47
4682,277422,3926,54,48
4683,199703,76674,37,46
4684,435406,48282,51,49
4685,463476,82823,48,55
4686,363519,61422,51,23
4687,429077,56861,44,56
4688,368044,45462,32,32
4689,77474,89190,43,68
4690,196341,65130,48,51
4691,278178,28880,40,33
4692,398763,7278,37,18
4693,233756,51553,47,50
4694,466811,45813,34,28
4695,262731,97129,38,19
4696,110499,76961,45,49
4697,221945,40354,23,22
4698,117509,8181,40,21
4699,125415,39592,52,39
4700,491886,6919,46,51
4701,232412,19515,43,43
4702,243179,8994,23,24
4703,453543,91958,50,51
4704,495114,92637,35,60
4705,195732,5039,58,52
4706,206277,75458,55,54
4707,261129,11884,36,35
4708,72119,98813,51,58
4709,431805,33889,25,41
4710,216255,54142,58,46
4711,163868,84116,39,47
4712,86180,64608,31,38
4713,113698,61050,52,35
4714,199037,88056,30,36
4715,311528,28306,29,52
4716,217149,51323,31,56
4717,425448,69617,40,35
4718,139251,2298,45,37
4719,481904,87207,21,19
4720,422703,37730,45,23
4721,314532,45495,45,24
4722,158579,5021,41,33
4723,426914,29534,56,60
4724,328474,3451,28,65
4725,369919,88315,58,48
4726,442311,25849,35,37
4727,275270,68596,21,37
4728,395533,69513,45,32
4729,325951,31203,48,42
4730,496624,38212,55,26
4731,258016,65130,28,52
4732,83378,85119,51,42
4733,390692,11531,30,47
4734,81548,23938,49,38
4735,423869,28411,54,47
4736,151799,60177,50,58
4737,471548,85890,29,61
4738,72780,4199,41,62
4739,358845,74438,32,19
4740,469365,78440,57,53
4741,350421,23831,30,38
4742,355165,7136,59,18
4743,263590,41089,40,21
4744,479922,57681,50,41
4745,374164,91833,52,21
4746,369612,16583,39,32
4747,101632,27255,30,57
4748,351246,27805,43,58
4749,202789,47048,40,23
4750,179471,79429,47,62
4751,146819,35951,49,19
4752,239114,4155,34,52
4753,429103,7759,37,34
4754,483018,15749,42,60
4755,342508,95931,48,60
4756,457466,15385,50,52
4757,206743,39596,21,47
4758,406693,64284,42,56
4759,338117,66972,25,49
4760,486076,17558,56,51
4761,198078,16679,36,63
4762,138289,10397,42,69
4763,357158,58230,54,23
4764,77533,4210,29,33
4765,265988,34858,47,68
4766,309197,54517,53,59
4767,438569,21506,39,35
4768,351015,35439,25,59
4769,405089,56925,53,58
4770,338235,56924,45,23
4771,471882,55222,57,48
4772,289741,4934,56,24
4773,155072,47428,35,37
4774,471239,33429,36,56
4775,233704,58966,54,50
4776,379643,14842,39,29
4777,56764,20991,49,46
4778,110992,18244,36,36
4779,210385,27094,38,53
4780,477452,75686,57,39
4781,487866,70383,26,23
4782,79768,6770,32,58
4783,472412,16451,27,61
4784,190178,56779,31,51
4785,131851,88587,31,59
4786,281698,96,38,62
4787,404666,4803,40,56
4788,163522,75626,36,36
4789,252577,72939,46,67
4790,363403,48537,35,38
4791,432085,59104,38,49
4792,107729,17466,22,25
4793,196612,83448,50,55
4794,171584,56192,48,65
4795,413835,21711,38,43
4796,267872,41686,26,38
4797,337218,69484,39,28
4798,97493,56198,45,22
4799,312115,88383,24,18
4800,408201,47659,53,62
4801,150556,23101,26,45
4802,175934,81262,23,51
4803,413452,3696,45,62
4804,122578,75134,54,50
4805,299577,71329,27,43
4806,88145,79283,32,53
4807,261680,731,52,63
4808,359485,62689,37,30
4809,288875,3610,22,39
4810,97444,36072,57,26
4811,304832,41404,21,42
4812,119264,95892,24,65
4813,440127,32991,39,32
4814,50630,96697,44,34
4815,72135,41090,35,47
4816,404091,98077,58,69
4817,451296,92055,52,23
4818,320644,86062,55,34
4819,434558,24692,57,55
4820,343927,7645,56,65
4821,291128,79890,32,35
4822,346868,1872,22,21
4823,435570,83361,42,29
4824,239042,6708,26,46
4825,137837,32109,31,30
4826,53377,80984,45,49
4827,254263,51596,48,42
4828,351607,68571,59,33
4829,413797,84782,57,66
4830,470945,34473,54,27
4831,461413,74953,53,34
4832,246372,43927,36,18
4833,246748,33779,29,44
4834,466309,65222,36,49
4835,419476,55971,42,68
4836,363139,17097,34,34
4837,403449,73762,27,65
4838,165924,99283,35,22
4839,54618,79435,30,53
4840,341145,15553,50,54
4841,165756,23302,51,44
4842,223359,45191,53,35
4843,454090,70782,30,67
4844,192534,39904,26,61
4845,467297,58807,39,19
4846,103796,31833,41,29
4847,331285,24958,51,25
4848,346010,81999,52,19
4849,362679,37363,49,36
4850,176299,66248,30,26
4851,450464,41272,35,59
4852,76208,66811,28,52
4853,280696,49061,40,63
4854,423231,97535,37,48
4855,369830,83113,45,59
4856,418886,54294,49,54
4857,149065,18716,21,50
4858,328475,78133,58,57
4859,188731,90901,32,63
4860,431415,17516,40,69
4861,187781,60386,34,60
4862,106170,45993,20,56
4863,152116,68068,48,30
4864,257870,35763,58,42
4865,485975,34674,41,36
4866,214920,8055,45,45
4867,203901,42470,34,24
4868,437221,92849,39,31
4869,312808,60753,46,20
4870,436463,79865,26,38
4871,276790,78975,52,46
4872,136779,4301,49,57
4873,66183,48688,40,26
4874,422438,18261,49,38
4875,432715,46893,31,33
4876,163738,81853,22,34
4877,234923,22307,37,43
4878,107701,43546,29,62
4879,323383,15785,22,20
4880,195401,21853,28,59
4881,367546,4666,23,52
4882,229945,4357,25,67
4883,282193,52107,43,58
4884,149926,34819,53,54
4885,299986,41493,37,50
4886,477114,99722,54,26
4887,124616,45654,38,32
4888,111200,316,28,43
4889,353407,69010,38,47
4890,59294,33183,31,51
4891,341134,2935,43,34
4892,293824,66444,47,31
4893,408219,71662,47,25
4894,444313,5490,21,49
4895,444291,88523,41,35
4896,85909,48187,20,60
4897,54383,28152,59,33
4898,261924,53402,57,67
4899,122154,53627,22,47
4900,448764,74683,36,31
4901,282305,43083,22,21
4902,291862,778,53,44
4903,252545,14054,53,34
4904,59646,55816,47,61
4905,430090,37812,32,43
4906,57847,4968,50,48
4907,111111,11099,41,61
4908,373331,25432,57,59
4909,484533,714,26,39
4910,423056,45125,56,54
4911,53842,90115,42,25
4912,314697,68794,36,39
4913,257143,81025,59,60
4914,242016,58545,38,23
4915,469112,66877,49,21
4916,412750,13462,28,60
4917,498618,27684,22,25
4918,129680,9186,46,34
4919,210784,79433,41,63
4920,450772,28504,23,50
4921,68618,77717,21,31
4922,239516,50823,46,19
4923,363362,12839,54,19
4924,124082,54186,59,31
4925,310847,18597,29,44
4926,296572,57381,32,65
4927,464365,92433,53,22
4928,246817,14922,54,58
4929,438077,94481,52,53
4930,277500,13829,42,20
4931,414494,22881,47,57
4932,398842,9421,36,45
4933,245516,910,28,37
4934,226669,59140,45,35
4935,74819,98078,43,30
4936,154368,89005,42,43
4937,124359,48676,44,64
4938,205205,12331,27,59
4939,450662,50727,46,39
4940,80358,84862,49,30
4941,158496,23028,35,46
4942,83923,32649,33,64
4943,113186,56781,38,56
4944,279430,97181,40,48
4945,324480,48846,40,44
4946,420211,70058,57,35
4947,337852,37819,47,41
4948,120451,46384,51,23
4949,114945,64622,42,33
4950,365059,43922,22,46
4951,335299,35869,37,42
4952,331701,57224,50,65
4953,252856,49496,44,51
4954,380524,21560,21,46
4955,254005,6946,36,49
4956,349160,57662,49,67
4957,330565,93716,34,33
4958,180859,81533,38,38
4959,451162,82747,36,46
4960,266354,50067,22,44
4961,185455,6357,50,48
4962,490325,51860,29,29
4963,269395,12511,36,30
4964,359294,85916,54,31
4965,188600,81850,22,25
4966,223009,44332,35,68
4967,220640,98397,58,46
4968,378329,38579,32,23
4969,320613,59936,41,59
4970,195109,33824,27,66
4971,469454,47918,23,45
4972,386189,34676,24,65
4973,65014,4730,22,68
4974,127272,93659,27,28
4975,230825,97532,35,26
4976,322669,97504,39,40
4977,325940,35976,52,67
4978,335549,80009,29,19
4979,364486,54813,51,59
4980,157257,61836,25,20
4981,174266,87492,30,41
4982,449195,56585,37,46
4983,338719,67912,57,19
4984,150842,64961,48,38
4985,215117,84863,33,46
4986,278621,34006,56,55
4987,233400,31558,50,35
4988,106656,64784,59,67
4989,139077,92136,45,25
4990,245515,34666,24,23
4991,331088,84137,31,28
4992,180799,98170,42,36
4993,205563,88109,20,34
4994,74834,64656,35,68
4995,395773,26840,48,58
4996,368225,18000,23,55
4997,178191,15580,32,41
4998,69281,14056,53,64
4999,207870,67813,34,42
5000,255591,24938,40,20
5001,185034,51023,29,55
5002,426122,49233,54,36
5003,110625,53594,48,61
5004,232616,17280,58,69
5005,214426,62542,25,32
5006,159897,17175,43,56
5007,98275,21602,23,54
5008,457719,16022,51,40
5009,128390,48984,52,27
5010,98237,23460,20,54
5011,427433,10511,45,27
5012,466015,47163,54,62
5013,239963,4052,41,28
5014,272918,46133,46,25
5015,224356,44704,48,62
5016,444790,9987,27,25
5017,93603,28916,57,20
5018,376587,67376,30,22
5019,297796,2501,43,64
5020,311487,68651,51,25
5021,156556,96401,38,40
5022,379735,56106,49,57
5023,246415,91523,44,33
5024,468923,9808,26,26
5025,72714,81116,52,55
5026,399622,98126,48,44
5027,494872,62646,53,52
5028,210045,62584,29,64
5029,141216,89151,44,62
5030,135003,89986,41,56
5031,256564,86534,36,21
5032,332119,61647,30,61
5033,318635,83299,54,44
5034,350697,68829,25,31
5035,253053,62822,55,45
5036,450471,42641,30,52
5037,309847,35238,59,18
5038,50271,57832,23,41
5039,108923,62991,53,55
5040,364781,65728,49,34
5041,159422,38880,45,50
5042,373583,27970,30,31
5043,341763,53660,46,53
5044,245793,49971,25,40
5045,490650,91073,32,19
5046,158810,27847,23,23
5047,149025,58871,29,48
5048,166814,89561,46,24
5049,462020,26007,37,44
5050,384621,30390,30,43
5051,457460,63591,50,21
5052,61907,21223,59,52
5053,80865,57490,39,35
5054,291099,10396,29,18
5055,55020,45299,51,49
5056,139959,74159,34,44
5057,220886,45204,33,55
5058,376600,29983,36,59
5059,263653,18104,27,46
5060,340847,35474,41,22
5061,342542,13812,44,57
5062,106245,42497,21,62
5063,60049,22908,26,60
5064,360568,66729,36,42
5065,303348,28436,32,58
5066,98034,16819,43,60
5067,106532,2670,25,31
5068,285905,24036,40,48
5069,257039,82066,21,20
5070,102228,61717,35,42
5071,74317,39089,26,30
5072,391684,90180,53,34
5073,63363,5085,49,64
5074,88839,93490,55,21
5075,100109,47216,22,49
5076,375523,97375,23,49
5077,154156,58440,32,67
5078,340355,32302,37,47
5079,307302,26831,45,49
5080,245469,36306,31,66
5081,229288,46397,28,69
5082,427378,82256,39,61
5083,484414,42623,41,23
5084,391447,39369,25,42
5085,165514,12750,43,18
5086,493487,68749,43,61
5087,334133,48498,55,44
5088,271023,92564,52,57
5089,59482,14123,56,40
5090,77468,65118,41,40
5091,60621,4999,20,32
5092,399927,48010,26,34
5093,483276,66697,31,44
5094,262625,40599,29,32
5095,384892,98983,23,47
5096,310547,40456,35,69
5097,241553,84466,33,58
5098,171792,79491,28,67
5099,230139,82584,39,33
5100,211996,48044,52,28
5101,181725,59475,25,49
5102,52166,7885,29,19
5103,209676,29877,43,58
5104,408637,76788,36,59
5105,224534,8356,44,30
5106,372503,45169,34,57
5107,81452,58337,40,28
5108,121873,92355,31,64
5109,413441,33492,23,54
5110,392114,4255,46,64
5111,477362,42132,20,43
5112,305408,44180,31,67
5113,150686,32009,27,64
5114,457712,53773,58,24
5115,68347,13998,48,56
5116,130725,50926,21,27
5117,439740,57282,54,64
5118,385416,95634,29,46
5119,458501,80318,57,69
5120,466652,25515,30,65
5121,188401,59427,21,38
5122,245266,52253,36,50
5123,389047,21218,26,68
5124,451023,58780,55,35
5125,142627,85049,50,42
5126,294876,90014,36,51
5127,266502,4926,50,62
5128,209452,67292,23,44
5129,420616,16459,59,41
5130,342969,87990,50,52
5131,301702,95794,49,27
5132,165896,46199,21,45
5133,82207,25652,55,27
5134,60888,57803,37,60
5135,123687,78404,23,32
5136,372133,52853,41,24
5137,418612,55829,36,37
5138,385815,71582,36,65
5139,198513,29427,47,66
5140,158242,16662,26,38
5141,165007,80689,32,64
5142,284879,34168,29,30
5143,327775,53242,40,69
5144,303695,69766,51,35
5145,375104,31012,36,20
5146,332296,44189,48,51
5147,50188,39916,38,32
5148,152211,32113,51,26
5149,196036,29310,20,30
5150,488984,71295,56,25
5151,373806,78982,30,22
5152,288067,36171,38,26
