id,salary_cents,bonus_cents,hours_per_week,age
81281,126895,58884,39,46
81282,204264,93780,48,52
81283,213003,83609,39,19
81284,472384,8372,51,52
81285,459600,10565,23,67
81286,111539,57291,21,18
81287,297015,54106,52,54
81288,83765,17634,30,28
81289,444800,19182,22,54
81290,476974,69687,32,28
81291,474433,73912,39,60
81292,368059,15457,46,26
81293,244212,67657,47,45
81294,99422,54983,33,51
81295,105412,90877,26,46
81296,134240,13473,57,52
81297,334064,1203,21,22
81298,445333,30275,25,49
81299,268718,36937,37,56
81300,433016,8998,22,66
81301,333959,48650,45,69
81302,450908,96213,50,57
81303,103892,98052,40,59
81304,294746,52235,36,41
81305,56948,20899,45,33
81306,486151,31426,24,29
81307,318831,20952,34,25
81308,208767,15267,42,35
81309,238289,81026,42,60
81310,382885,77215,31,35
81311,438981,16734,59,51
81312,86980,69035,53,45
81313,481680,97780,28,39
81314,471091,34980,42,55
81315,177340,33805,48,48
81316,457360,82685,50,65
81317,172246,41943,25,31
81318,362012,76555,37,54
81319,485103,20715,29,64
81320,110989,4739,44,63
81321,324720,77229,49,37
81322,206630,9287,40,35
81323,120799,92563,37,38
81324,325425,31432,47,33
81325,359482,19504,35,51
81326,175074,40871,52,41
81327,181832,95714,34,56
81328,412088,36625,34,56
81329,307099,34964,32,19
81330,478180,2960,28,43
81331,209211,67776,42,27
81332,415904,50168,28,60
81333,213314,38446,49,35
81334,199293,15545,44,48
81335,293976,8544,28,58
81336,232150,95913,23,56
81337,319130,97183,59,30
81338,306509,9400,23,19
81339,372673,5846,28,50
81340,286915,40627,59,42
81341,373274,56994,43,37
81342,304664,69874,43,19
81343,127844,39500,41,54
81344,132737,27733,44,47
81345,66666,70089,28,21
81346,426834,61011,36,40
81347,219608,71555,23,53
81348,371062,8500,56,25
81349,455814,38432,20,65
81350,367797,87343,51,66
81351,449620,63766,49,59
81352,315878,27776,53,18
81353,304917,37500,24,31
81354,266723,24118,58,63
81355,106653,39031,46,42
81356,418178,15371,22,34
81357,291622,32520,34,29
81358,196024,55179,31,65
81359,267573,18514,53,34
81360,286772,36062,50,56
81361,285508,43221,21,56
81362,372805,55741,20,38
81363,110120,30834,29,50
81364,400560,31290,59,56
81365,418837,33439,42,64
81366,54740,83424,37,66
81367,65186,97479,23,25
81368,250058,83850,57,50
81369,342833,71218,44,52
81370,480645,33092,42,48
81371,243460,47401,29,55
81372,498372,13207,27,63
81373,72361,364,33,29
81374,382468,34253,46,43
81375,158923,73572,22,58
81376,285958,4470,34,40
81377,176254,16781,47,35
81378,455595,10268,32,59
81379,382394,73470,26,48
81380,224861,92592,30,38
81381,498351,74919,28,28
81382,175350,54213,31,36
81383,201036,34713,58,25
81384,94024,81213,23,27
81385,77311,82395,46,27
81386,365243,92202,53,26
81387,229380,86918,57,27
81388,295684,61022,24,45
81389,277599,56109,41,43
81390,444343,69203,46,33
81391,286702,56513,34,40
81392,91394,82802,50,40
81393,485149,33862,45,33
81394,247857,45259,38,28
81395,450559,31063,52,41
81396,297394,12653,40,29
81397,417808,39859,33,64
81398,176094,91466,46,44
81399,111551,16622,24,36
81400,76141,25386,21,53
81401,110408,95684,52,57
81402,176747,80952,39,40
81403,150430,77629,39,30
81404,81236,20975,23,25
81405,115290,57339,20,37
81406,203544,96629,20,53
81407,218241,89894,29,32
81408,273959,34859,40,39
81409,434819,32860,45,30
81410,93143,80629,49,41
81411,489731,32119,59,51
81412,363167,3196,25,47
81413,444694,9531,46,67
81414,161879,6830,35,68
81415,242633,35749,27,64
81416,365715,70946,21,33
81417,278022,69673,51,43
81418,399627,62503,56,63
81419,330037,42784,55,20
81420,272049,11066,48,21
81421,219624,25639,31,66
81422,415889,98558,42,56
81423,249003,25313,38,39
81424,272497,14535,54,54
81425,54125,89914,29,53
81426,201841,61653,20,51
81427,118108,5690,48,22
81428,349734,74756,52,22
81429,169134,65332,48,60
81430,90033,34945,47,50
81431,67095,26330,51,53
81432,310996,95234,20,29
81433,456362,75268,59,32
81434,151227,46032,24,54
81435,92786,91606,54,42
81436,316049,67392,53,37
81437,132831,70235,32,47
81438,471066,20062,59,25
81439,430998,50460,20,43
81440,181849,95311,42,23
81441,348733,23093,29,30
81442,392816,23650,20,32
81443,305206,35791,38,49
81444,227814,61214,49,68
81445,398877,91242,36,52
81446,337682,22782,59,59
81447,497221,33953,35,46
81448,214770,46625,27,47
81449,113776,45197,49,19
81450,124074,32242,55,19
81451,91932,78916,55,64
81452,451783,71448,44,38
81453,211116,68513,48,27
81454,481675,98009,56,32
81455,52986,27586,51,48
81456,257193,2092,33,38
81457,495182,48704,59,51
81458,249261,30892,22,58
81459,234140,27023,53,22
81460,284080,96104,56,53
81461,345241,10452,36,41
81462,280178,48360,20,20
81463,327703,17439,24,24
81464,241540,51493,46,41
81465,121499,18112,29,38
81466,63243,98061,31,59
81467,411463,97800,33,40
81468,434858,9728,41,26
81469,444707,35739,21,66
81470,400296,79310,35,18
81471,138213,21646,33,32
81472,175401,33792,57,35
81473,352235,19421,29,58
81474,454068,56388,35,24
81475,207802,80104,48,60
81476,394683,58655,43,54
81477,344363,85680,43,60
81478,144562,63236,50,62
81479,88372,65288,38,28
81480,227038,79559,24,44
81481,171279,84340,27,22
81482,248247,4614,38,66
81483,297568,37235,30,49
81484,92424,78576,30,36
81485,61496,26994,42,20
81486,437122,38914,38,46
81487,403394,65019,28,56
81488,347583,29745,37,32
81489,292684,26729,27,22
81490,190909,81725,29,59
81491,371156,72547,51,23
81492,380627,7171,59,45
81493,99965,19275,27,50
81494,374197,83773,48,34
81495,361698,39651,25,19
81496,59656,47898,38,67
81497,62837,12298,39,46
81498,371981,33837,48,45
81499,319241,9626,38,42
81500,443158,29181,44,57
81501,85806,22608,28,55
81502,280132,92658,53,41
81503,133395,45810,33,53
81504,438777,45915,20,61
81505,287827,11425,52,37
81506,434457,6581,35,64
81507,307806,2808,52,69
81508,280104,82155,21,62
81509,366489,57544,47,45
81510,428835,59783,41,69
81511,480375,82809,20,64
81512,167586,20490,46,24
81513,214941,42174,54,47
81514,432145,81834,54,69
81515,63757,47508,41,32
81516,218994,99977,36,31
81517,444294,1339,37,33
81518,272651,27007,22,42
81519,287763,54442,56,35
81520,237307,25480,24,55
81521,179581,36797,42,32
81522,279131,76046,26,33
81523,355242,45005,29,37
81524,307444,68948,41,41
81525,95276,87111,55,62
81526,407009,29142,28,39
81527,181848,43842,46,23
81528,219878,83929,41,61
81529,96862,14551,36,49
81530,137973,52340,21,58
81531,360744,4586,31,20
81532,229374,50841,36,48
81533,357923,34769,32,52
81534,405612,20921,23,23
81535,277172,23430,24,42
81536,116950,5661,33,35
81537,246393,67316,41,55
81538,436083,35619,21,57
81539,404829,6525,28,29
81540,274966,80003,32,67
81541,233894,39380,57,63
81542,443797,65902,38,48
81543,278952,46483,43,23
81544,167186,72998,25,20
81545,303127,59894,26,36
81546,222648,3018,46,47
81547,187945,4465,30,43
81548,358960,27668,20,35
81549,323503,75445,42,63
81550,285170,36995,20,33
81551,443006,26881,25,55
81552,326660,12452,46,50
81553,384812,87979,29,32
81554,458752,68034,45,33
81555,195347,97540,57,62
81556,289224,44580,57,36
81557,182414,57781,42,65
81558,337146,24206,43,65
81559,476587,45274,45,61
81560,482775,89673,40,36
81561,188902,82083,51,22
81562,257537,14344,26,23
81563,91832,87918,51,56
81564,224646,87514,29,60
81565,290041,81364,46,67
81566,124310,24971,48,57
81567,272319,94895,34,19
81568,427507,78067,47,24
81569,200763,80869,43,36
81570,176011,66483,41,38
81571,425391,229,46,34
81572,212503,78615,58,52
81573,261800,19968,42,39
81574,330694,92063,24,41
81575,456915,39618,55,25
81576,51371,36937,35,69
81577,113221,80841,39,21
81578,121595,50952,36,46
81579,423885,5222,38,29
81580,360151,46414,29,18
81581,118571,50939,58,25
81582,462023,36202,27,58
81583,314661,38053,27,58
81584,249568,29978,55,57
81585,221444,36492,56,50
81586,295659,81595,27,31
81587,299382,55851,44,54
81588,239795,13441,50,66
81589,468396,92103,59,21
81590,83485,45141,21,62
81591,363759,21416,55,46
81592,468163,95256,27,38
81593,327010,37215,24,65
81594,477045,98683,57,34
81595,261693,21076,34,50
81596,431312,58668,27,48
81597,344182,74780,35,28
81598,125260,10722,46,29
81599,109179,69522,23,57
81600,340546,71693,51,29
81601,423014,9427,35,46
81602,312061,90949,21,57
81603,239100,14802,49,29
81604,490244,84967,29,64
81605,450856,23965,27,67
81606,455584,98528,22,36
81607,50195,13243,45,63
81608,381191,47900,20,61
81609,405485,31585,43,47
81610,253419,40604,51,44
81611,395449,16832,59,24
81612,82086,43849,33,44
81613,436903,55227,34,43
81614,343846,4891,51,61
81615,267907,32248,55,69
81616,152400,40757,51,46
81617,333513,59910,33,21
81618,82930,51346,25,33
81619,60256,91109,52,29
81620,457510,13395,49,64
81621,456950,5431,34,53
81622,430096,93921,34,40
81623,108062,28270,49,29
81624,172380,73407,58,48
81625,169445,4512,28,67
81626,337462,20909,37,59
81627,422947,83359,38,63
81628,436593,25357,41,63
81629,140412,2752,54,56
81630,488858,52820,34,18
81631,307458,94345,36,40
81632,380780,55004,21,31
81633,463467,16085,45,28
81634,446484,53102,27,64
81635,413443,29757,31,38
81636,178978,5872,39,68
81637,300787,24667,40,45
81638,85306,89041,37,22
81639,469766,3197,59,69
81640,149224,15500,59,47
81641,231440,88787,27,54
81642,256236,21326,26,63
81643,132126,89694,55,30
81644,416929,93979,38,19
81645,260530,14480,33,58
81646,344195,81155,44,40
81647,276470,91207,47,33
81648,305708,13487,40,61
81649,143505,86784,33,52
81650,64311,19733,48,34
81651,428909,69334,30,21
81652,471679,93530,31,36
81653,324794,53016,49,32
81654,204805,47702,24,31
81655,358412,81398,27,26
81656,440510,20866,35,26
81657,497534,67966,47,18
81658,182389,39529,41,27
81659,293573,65721,50,64
81660,495433,93822,36,26
81661,444285,22635,56,48
81662,338446,7158,35,44
81663,216124,15024,35,22
81664,73172,23478,47,41
81665,245378,78918,41,26
81666,387480,68762,34,63
81667,171547,97074,31,54
81668,292219,45259,27,41
81669,123440,87610,33,28
81670,451394,81458,28,53
81671,144164,19516,31,47
81672,227172,9393,49,27
81673,97427,80152,26,24
81674,439800,29856,23,66
81675,179760,31370,25,28
81676,490756,25319,34,29
81677,392346,4636,34,51
81678,229674,90384,50,56
81679,246911,45935,25,40
81680,343022,50673,41,60
81681,257220,87146,34,67
81682,345406,17383,35,27
81683,262873,44565,55,37
81684,395961,17520,21,34
81685,426073,47451,58,31
81686,165924,60244,30,62
81687,217851,58358,52,48
81688,395663,97827,20,53
81689,353386,82597,21,53
81690,159448,89295,48,59
81691,363655,49013,45,58
81692,247301,86959,54,37
81693,325811,52519,51,47
81694,491934,69075,43,29
81695,462344,87321,46,32
81696,185125,76981,25,69
81697,371810,92333,49,46
81698,441280,26479,36,34
81699,135799,42318,48,69
81700,75344,57426,58,69
81701,250895,36252,25,27
81702,392317,65668,34,52
81703,55309,46631,38,50
81704,71399,30346,26,61
81705,444336,70484,58,38
81706,468956,82149,53,55
81707,96003,55347,48,42
81708,342858,86794,35,63
81709,93911,56640,48,62
81710,356965,17320,23,42
81711,381257,43064,44,27
81712,262093,43603,50,22
81713,82319,27274,25,45
81714,159474,90843,21,56
81715,125338,24959,57,22
81716,299775,10242,24,22
81717,485838,14913,21,31
81718,107109,32793,24,27
81719,399884,79602,49,43
81720,341746,51874,54,69
81721,368741,77277,48,29
81722,405668,15604,23,67
81723,152104,17746,47,45
81724,365607,89635,28,59
81725,66285,93744,56,33
81726,327473,61153,44,52
81727,278424,37276,23,48
81728,146184,48267,30,34
81729,155367,95016,58,68
81730,59396,5246,51,33
81731,304415,42672,52,69
81732,99582,4555,56,67
81733,323491,54884,26,54
81734,61393,48238,37,21
81735,70225,9849,53,34
81736,295750,81722,20,41
81737,170665,76972,35,28
81738,109605,27587,41,18
81739,418211,22176,45,36
81740,238110,58597,26,47
81741,149854,1516,34,39
81742,420255,13892,47,62
81743,82473,29005,46,31
81744,157925,10703,20,57
81745,389343,28652,58,69
81746,77056,50345,54,42
81747,443112,96599,20,18
81748,450349,86787,57,44
81749,257070,45413,35,24
81750,85302,57829,58,52
81751,271923,84750,54,44
81752,105125,35400,35,43
81753,411797,8256,43,46
81754,238940,16662,22,45
81755,387481,60059,44,64
81756,190310,55935,26,48
81757,124410,5636,38,49
81758,137095,26967,26,47
81759,481818,55110,27,43
81760,346866,55253,26,61
81761,471932,16952,40,23
81762,67563,82005,32,53
81763,253442,88511,52,50
81764,446282,42415,43,69
81765,241701,61657,59,46
81766,125079,66899,47,26
81767,445855,50423,33,56
81768,161770,77072,37,23
81769,138373,45386,59,33
81770,361409,14910,34,52
81771,333721,12418,33,65
81772,85023,54630,33,48
81773,204490,12559,58,31
81774,189420,70009,49,35
81775,177864,81372,58,66
81776,146133,58148,30,50
81777,281852,26183,56,28
81778,109082,37097,23,40
81779,313160,80549,35,48
81780,310488,48388,39,26
81781,325210,96681,34,39
81782,269222,83996,59,40
81783,295286,42659,54,65
81784,164259,91352,20,50
81785,359409,97401,32,39
81786,215997,54623,53,24
81787,412410,47482,26,24
81788,331036,5432,24,24
81789,67980,56637,36,36
81790,177792,95782,30,64
81791,105432,84078,50,26
81792,369163,81737,23,68
81793,50889,43869,57,26
81794,165411,83540,27,53
81795,359496,22604,21,56
81796,428701,62154,44,42
81797,357033,13902,54,27
81798,127933,67374,55,49
81799,269412,14037,50,35
81800,125352,19626,28,41
81801,273056,16831,58,21
81802,199589,20027,37,43
81803,469030,84196,22,22
81804,284804,67429,23,47
81805,165384,87489,52,55
81806,367326,10731,44,58
81807,253084,67522,51,53
81808,411152,50596,21,45
81809,304402,12658,57,46
81810,121129,60071,39,48
81811,301550,83588,23,51
81812,364363,25800,27,24
81813,360586,66711,42,18
81814,50821,62142,48,41
81815,495480,89908,46,46
81816,282895,26750,49,43
81817,399999,7974,47,65
81818,369533,46618,46,25
81819,282575,78410,46,67
81820,158744,71103,38,34
81821,231312,49330,35,49
81822,178871,91492,59,58
81823,75626,74614,30,40
81824,127112,25785,50,61
81825,52936,72447,42,37
81826,303294,26879,44,65
81827,277268,39272,42,65
81828,487266,96966,35,56
81829,86852,21065,38,18
81830,88566,56166,56,19
81831,315867,34895,59,38
81832,261024,27041,50,68
81833,308598,69253,48,49
81834,251068,8303,55,41
81835,205204,4601,56,23
81836,186272,49696,28,39
81837,353362,47220,38,55
81838,53582,76081,30,22
81839,208057,72430,44,40
81840,256842,66852,53,34
81841,230328,97945,42,61
81842,305730,90386,53,29
81843,292053,43574,20,62
81844,59777,64736,58,19
81845,56885,77621,23,48
81846,174544,10854,42,25
81847,344818,32409,20,54
81848,491738,77835,41,51
81849,121638,1318,57,48
81850,383811,82270,58,55
81851,87990,89065,46,27
81852,472438,97950,42,43
81853,350136,86077,56,26
81854,485036,19101,50,29
81855,139300,28683,43,30
81856,233114,63400,33,69
81857,328974,82259,31,57
81858,352272,11262,31,56
81859,149642,48410,42,34
81860,130414,21061,58,24
81861,262103,42601,48,44
81862,354095,44667,47,59
81863,379607,61888,42,62
81864,211547,3727,40,31
81865,259754,24523,49,18
81866,259793,99891,43,57
81867,82630,63012,58,61
81868,406956,81107,22,69
81869,475866,25326,36,42
81870,325365,55528,28,58
81871,51080,31429,22,31
81872,330983,42289,38,18
81873,451038,32962,59,56
81874,72157,9199,29,58
81875,495894,55236,39,40
81876,91530,49305,52,67
81877,273578,96807,38,27
81878,160409,31527,56,46
81879,376797,90476,23,28
81880,136209,78185,57,25
81881,316339,75060,26,34
81882,216056,63427,23,22
81883,110511,80627,54,42
81884,195956,29650,57,44
81885,110214,11840,57,35
81886,437810,29416,35,55
81887,397146,67363,27,24
81888,380761,23874,57,53
81889,350467,1614,23,36
81890,88187,30413,42,30
81891,440916,56980,43,65
81892,136993,30165,56,27
81893,108874,26969,50,38
81894,209630,82882,55,58
81895,243407,10051,38,33
81896,138601,11480,46,22
81897,427870,77749,57,50
81898,60645,20165,40,20
81899,440661,78019,27,60
81900,244774,23,23,33
81901,258708,44225,41,61
81902,474883,98703,26,25
81903,215423,98753,30,63
81904,268027,66784,45,42
81905,210646,1701,44,48
81906,117665,34417,49,34
81907,332079,64183,25,19
81908,91625,93184,26,50
81909,243533,65887,23,60
81910,471814,81962,39,35
81911,419215,44166,51,49
81912,209243,98780,54,21
81913,213424,27249,46,66
81914,335717,75907,43,21
81915,131739,7144,51,35
81916,277992,91853,54,41
81917,96682,65943,56,52
81918,110229,79425,43,47
81919,407242,22513,32,64
81920,459865,44222,30,53
81921,202924,33166,25,62
81922,427748,15597,45,28
81923,465973,19880,52,24
81924,67701,12718,36,44
81925,352983,66977,33,53
81926,142178,38038,38,40
81927,112427,13946,43,48
81928,270124,71483,31,58
81929,109269,50920,31,57
81930,328090,4321,56,43
81931,149721,709,22,50
81932,394617,35083,29,53
81933,350359,51345,37,62
81934,397554,45474,21,31
81935,299509,43041,31,33
81936,149068,76666,57,45
81937,300417,93078,59,28
81938,115795,19675,22,28
81939,305870,65832,41,28
81940,393944,22229,31,43
81941,415644,712,41,26
81942,292973,37640,37,63
81943,488179,70614,30,61
81944,444872,19428,33,57
81945,362091,19045,45,37
81946,251139,20586,59,54
81947,145686,49578,22,56
81948,93367,85161,40,20
81949,56086,82795,48,44
81950,407203,1063,54,22
81951,102753,59623,50,38
81952,72837,80293,27,24
81953,482139,74150,50,43
81954,145170,11390,49,48
81955,380185,44580,35,30
81956,494978,18471,53,26
81957,482808,49919,26,64
81958,253804,92193,32,52
81959,269121,4419,41,68
81960,350021,56841,51,68
81961,223615,38703,53,61
81962,168346,10917,47,67
81963,70103,62445,30,66
81964,204798,43812,56,57
81965,413540,25140,40,34
81966,207135,26930,26,26
81967,367312,47991,55,49
81968,154495,49016,32,66
81969,103941,22622,42,53
81970,223951,68645,25,48
81971,387957,77893,37,25
81972,298588,18150,26,65
81973,303474,34430,40,29
81974,326955,23976,47,46
81975,109812,85709,26,20
81976,241697,19817,34,64
81977,329637,15579,46,19
81978,205130,29570,56,22
81979,352642,39091,35,32
81980,223400,67346,24,45
81981,307627,68137,42,49
81982,75430,92270,32,38
81983,125384,95885,30,45
81984,248930,30907,30,47
81985,133336,80405,29,30
81986,491230,61234,54,56
81987,325807,28022,54,68
81988,446751,92859,34,55
81989,146003,161,41,43
81990,134482,89305,27,41
81991,442079,18842,28,48
81992,63160,54041,52,42
81993,257534,7443,41,42
81994,221763,25561,35,37
81995,50944,15194,44,50
81996,246783,96204,48,61
81997,226775,8781,30,39
81998,103842,52033,39,37
81999,134776,12039,24,29
82000,426961,26895,31,25
82001,360902,74718,56,63
82002,364823,27563,21,49
82003,172722,89944,58,40
82004,186513,79223,58,49
82005,149162,19660,48,51
82006,105030,70945,45,32
82007,172945,56207,21,50
82008,453783,34641,58,55
82009,54972,73569,49,29
82010,196967,39374,48,31
82011,88393,55826,40,41
82012,298315,77563,40,55
82013,210645,24886,34,21
82014,383525,34934,24,20
82015,387801,3485,40,47
82016,98139,21622,28,66
82017,221665,68866,37,61
82018,495245,82119,32,19
82019,425490,79799,40,23
82020,465476,33556,37,68
82021,382071,29981,45,68
82022,455326,1654,35,32
82023,445592,51135,52,50
82024,398219,20821,20,59
82025,132127,15527,53,24
82026,477467,97395,29,42
82027,151997,13273,47,31
82028,108382,7498,43,31
82029,387167,22242,58,28
82030,356000,82224,23,18
82031,446083,58462,55,27
82032,78032,80880,20,27
82033,183835,36684,37,21
82034,143085,13640,55,29
82035,160540,12641,51,36
82036,437650,25141,21,42
82037,56629,35530,31,32
82038,339601,885,25,22
82039,460104,10104,20,38
82040,230536,28971,29,55
82041,106787,40670,32,19
82042,203679,60057,38,53
82043,52285,52330,32,60
82044,137022,42992,53,66
82045,267326,21977,24,56
82046,443038,36662,38,67
82047,338070,8025,21,43
82048,337077,31009,41,59
82049,370895,11410,36,44
82050,271672,38933,43,38
82051,236935,70279,56,35
82052,213827,82112,54,35
82053,473001,60716,30,26
82054,56362,51286,36,60
82055,241326,95002,47,26
82056,488698,47340,45,51
82057,85720,55861,24,37
82058,405138,78316,40,22
82059,266040,49741,23,34
82060,269975,37644,35,46
82061,180618,9927,33,22
82062,72774,69825,24,41
82063,279408,23543,54,47
82064,214131,95365,27,69
82065,275768,37052,42,42
82066,465585,48463,34,63
82067,331955,57331,36,23
82068,429800,32887,38,25
82069,424612,63630,40,53
82070,383756,94305,50,41
82071,64672,66826,31,36
82072,265867,6497,43,30
82073,196671,76635,35,69
82074,179344,81943,55,36
82075,381490,33423,29,57
82076,179059,46431,37,49
82077,115273,77620,37,43
82078,442690,69006,58,18
82079,458675,41169,57,68
82080,77331,11907,32,23
82081,337026,76407,42,23
82082,189407,82565,51,25
82083,365157,53606,58,63
82084,402460,15543,37,27
82085,142843,19553,59,64
82086,498524,6365,24,65
82087,251371,84928,50,29
82088,451734,73081,36,59
82089,303070,23695,39,46
82090,115010,81443,56,26
82091,390167,46583,27,53
82092,100814,60350,52,20
82093,343980,11755,37,49
82094,440856,68565,22,21
82095,63367,16612,49,19
82096,281739,28397,46,23
82097,403143,80958,49,53
82098,388417,73168,43,64
82099,348686,23768,39,25
82100,408739,83162,21,30
82101,400395,42960,45,41
82102,241211,952,32,63
82103,192939,75168,20,34
82104,250852,98666,36,40
82105,227608,89442,34,49
82106,329821,3099,28,51
82107,340509,68391,22,49
82108,215677,17504,59,46
82109,258687,83874,33,65
82110,119900,42477,26,68
82111,363132,61323,31,54
82112,292029,69609,48,57
82113,136089,17982,33,54
82114,377821,91133,42,31
82115,62292,20849,40,46
82116,78689,47384,24,25
82117,251408,28772,59,28
82118,494728,32101,55,47
82119,179849,81247,32,32
82120,61652,232,48,45
82121,436720,88533,59,58
82122,180567,85776,22,41
82123,290334,67526,58,67
82124,92935,4815,39,30
82125,280482,9248,58,52
82126,473976,41529,25,31
82127,116450,3835,58,39
82128,131366,97529,24,26
82129,210772,10622,50,38
82130,411787,45535,41,35
82131,249797,28950,47,19
82132,230484,43200,35,56
82133,149166,48719,41,19
82134,361414,54350,49,69
82135,170740,74648,28,46
82136,140301,13968,57,23
82137,445764,25329,26,51
82138,472334,57301,36,37
82139,499273,2739,43,32
82140,275439,44581,38,33
82141,171054,97780,45,54
82142,221180,54595,29,68
82143,123955,79088,34,20
82144,194320,42607,59,47
82145,208492,81288,36,19
82146,274128,64316,54,64
82147,249034,25120,23,38
82148,121758,57393,28,48
82149,262166,75745,41,31
82150,298843,64770,23,38
82151,143618,84666,38,26
82152,334340,82879,22,41
82153,69918,60439,28,43
82154,124399,86543,42,55
82155,241900,28787,36,18
82156,401048,26880,55,19
82157,347947,83268,41,39
82158,52667,66818,52,49
82159,138222,25793,31,61
82160,97202,80527,55,52
82161,490844,72339,30,38
82162,323684,71249,25,26
82163,493861,40709,30,25
82164,195076,1314,49,47
82165,117102,35676,40,59
82166,395641,19337,51,33
82167,195271,34904,30,47
82168,134321,68054,32,53
82169,166370,23327,35,53
82170,185006,65811,33,69
82171,307002,43186,21,69
82172,352409,22272,55,54
82173,387830,11778,25,65
82174,170486,61113,35,19
82175,268093,67032,20,57
82176,101455,29406,33,65
82177,335526,61501,59,47
82178,301736,5558,39,66
82179,459489,64162,21,31
82180,126850,9324,53,19
82181,92689,77644,32,54
82182,135394,71176,27,61
82183,475695,47115,45,20
82184,416951,32634,25,31
82185,231372,83873,53,59
82186,489825,95947,58,49
82187,287140,36572,45,39
82188,100620,16457,21,33
82189,295433,28591,46,24
82190,187885,3763,24,59
82191,413074,42177,55,69
82192,274704,24173,44,18
82193,380061,4958,56,29
82194,177421,98257,55,24
82195,255618,23146,52,26
82196,239687,33526,52,41
82197,85284,93825,51,29
82198,394911,78164,33,52
82199,351717,94583,29,25
82200,345496,82795,58,56
82201,269878,3489,23,22
82202,363776,13398,22,47
82203,360656,79042,49,63
82204,409869,56347,43,44
82205,475417,21433,42,51
82206,62532,99443,52,47
82207,370979,9191,40,51
82208,236007,51324,35,59
82209,259918,26698,34,33
82210,442984,99434,38,46
82211,353490,71357,47,63
82212,459821,34910,43,58
82213,383843,63103,57,33
82214,147855,43702,51,28
82215,410031,12549,39,53
82216,197083,72503,36,26
82217,152532,23345,51,63
82218,363206,55202,26,54
82219,84552,23960,24,23
82220,455205,85710,24,34
82221,224378,8348,32,60
82222,226615,33997,28,63
82223,138986,75606,40,68
82224,389505,94666,45,25
82225,139019,34550,26,23
82226,52586,4287,52,34
82227,66224,46895,30,43
82228,214544,21942,22,43
82229,267325,85225,48,47
82230,451477,39281,30,47
82231,460485,62461,33,33
82232,98612,26885,52,61
82233,109941,39273,33,61
82234,467428,36489,54,22
82235,81683,37899,40,32
82236,419817,77636,49,59
82237,383406,36769,32,33
82238,434373,21922,43,32
82239,462339,7278,50,44
82240,181047,60433,58,40
82241,118327,91729,56,56
82242,279636,44567,26,23
82243,387158,42503,26,57
82244,365487,96889,34,63
82245,448338,55337,50,56
82246,123995,25132,32,59
82247,370379,64002,41,60
82248,342200,68645,40,29
82249,342631,31111,30,31
82250,286012,57139,44,26
82251,273036,57310,23,24
82252,139599,3582,51,21
82253,272220,91848,51,56
82254,495426,13279,31,64
82255,210034,89900,51,55
82256,419822,90961,33,35
82257,160968,29703,58,41
82258,461338,45427,22,53
82259,394752,35874,48,24
82260,125391,3103,56,62
82261,399520,83893,45,27
82262,333599,59641,37,34
82263,57399,5392,46,21
82264,376090,2326,46,54
82265,451516,885,39,44
82266,226291,10083,29,39
82267,480101,97587,55,46
82268,161050,10211,52,34
82269,341212,99153,43,35
82270,296291,81705,36,46
82271,373076,82202,46,67
82272,414810,16906,36,41
82273,279548,90096,39,31
82274,196986,41223,20,19
82275,152759,24985,49,36
82276,184061,28967,27,31
82277,396123,93437,54,33
82278,198150,39290,29,63
82279,302902,56019,53,49
82280,289795,25285,26,20
82281,222715,90467,50,66
82282,428784,79515,41,43
82283,281040,71568,43,18
82284,249065,20424,51,47
82285,477096,33429,28,61
82286,246214,9562,35,24
82287,254490,31755,38,48
82288,185309,6114,29,36
82289,172357,62154,24,37
82290,98912,35752,26,44
82291,105790,68851,39,34
82292,157648,73820,23,24
82293,106442,51398,56,59
82294,373805,92157,21,19
82295,287329,87241,37,19
82296,376481,52715,30,66
82297,262494,93770,54,68
82298,385570,65633,23,57
82299,169670,89477,25,64
82300,204772,24615,28,34
82301,89445,99649,26,64
82302,174870,52059,31,61
82303,83835,36595,53,18
82304,102964,84103,41,67
82305,394635,90989,25,58
82306,357633,2944,42,25
82307,149424,32631,58,66
82308,319517,71014,39,29
82309,97419,70641,26,40
82310,198205,96007,26,39
82311,138640,4541,55,40
82312,123738,46537,37,37
82313,250791,2664,54,50
82314,51108,56568,55,20
82315,462602,46716,56,34
82316,385927,88830,56,61
82317,485519,41273,38,22
82318,249922,43102,34,38
82319,258723,55743,42,37
82320,361027,63675,20,41
82321,457921,81027,28,30
82322,430895,16908,46,20
82323,261062,40746,31,36
82324,402770,37518,59,49
82325,428533,9017,34,62
82326,224990,13186,46,27
82327,97992,44506,48,19
82328,151943,66501,32,48
82329,300571,16660,34,62
82330,373415,59048,31,68
82331,272945,79927,53,21
82332,183645,1415,55,59
82333,141661,63627,32,65
82334,464231,2793,27,49
82335,228028,93977,45,21
82336,407193,83245,20,40
82337,331855,7228,45,33
82338,292748,94628,25,60
82339,224871,74192,31,22
82340,98154,4686,27,64
82341,427548,74739,34,57
82342,260803,13933,53,26
82343,401979,31713,26,49
82344,298423,38103,23,26
82345,357501,57727,36,30
82346,292675,81480,20,44
82347,427461,4176,41,23
82348,153698,96750,41,68
82349,108262,17924,40,38
82350,153105,38102,25,49
82351,74328,98285,31,35
82352,386195,85499,59,26
82353,456331,50120,41,21
82354,180072,76039,35,51
82355,303158,22193,59,24
